time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_c,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,Q
8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.989498278821936,20.908427732888903,2.8200174087021956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.99056025029606
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.680075021263157,20.00014282082484,2.844047028020939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.3119347339844
9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.474192993201362,19.00423800096049,2.601378003782742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.21404498523829
9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.843328843043693,21.955638737824646,2.7566350306621064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.69483954122633
9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.494327492812111,19.58880411826028,2.5812476927146317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.84041149896139
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73844510507473,19.206992665135058,2.7022091333201246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.24154776617121
10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.770609518108763,19.73021477308376,2.873031830023236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.48124490851033
10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8220347317959,20.994270178020788,2.8282725787074066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.98225631972532
10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99239242373963,19.4691148502494,2.595858944490794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.8578914235471
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.687097554162094,20.26477032269166,2.8153217965179396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8968157554985
11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.854207275612389,20.98634697477356,2.929676029326019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.4805034727776
11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.540415463405132,21.675864726671225,2.7591186620787136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.6942447242532
11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.196113590275036,19.221402920577297,2.708793742153234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.84651623554984
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.846653345359725,22.254725035904187,2.895160544837979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.43909518545537
12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.639844939449272,21.69587752843003,2.615879930849519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.2602155491118
12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.208581140680689,19.717575283579915,2.5692187070886465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.68253462736723
12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.995538926805759,21.211829233560273,2.5902686269236233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.10449734256318
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.854026210481706,20.64781873167504,2.927394403620784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.43537604820807
13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.454575006230291,20.016784327836163,2.846111457603996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.53571465471926
13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.828597436598724,22.27539469991224,2.7190890202832545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.97479534247961
13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81934107215129,19.505068837859522,2.6205012126113867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.46462450086156
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.824959154461153,20.309230445500162,2.5803361818898276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.38192815724095
14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5042168105012,21.73554974422228,2.719312223196234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.75214498995659
14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.966001663359187,19.49936166539519,2.61966887671159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.03946196916863
14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.846470311644886,19.77295771906463,2.6119601345134096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.53788206066945
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.880160358507531,21.478076232276404,2.9648108386815784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.13251060791288
15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.074656669106771,20.487162111030273,2.6154290561991633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.6325302293277
15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.363524862040071,20.355732870000498,2.822106376692616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.90183276619726
15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333156987116846,20.24257105643048,2.746453588689621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.91919346330535
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45826688847297,21.994839052942893,2.573042169779049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.97572924149665
16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.076639847788094,21.812276656782238,2.773831700135103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.51943520002071
16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9762681445749,21.35238871049483,2.900712534894031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.43420513088506
16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88928442821415,20.31286873935441,2.726480696852149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.00978485212983
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.617616546284314,21.96346403260035,2.674024151865282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.39936053063836
17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.008651303126957,21.610151568690576,2.6938769173946646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.9447732163444
17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0788756313467,19.900709822495667,2.9296835246602373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.98726644288743
17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.073988108884848,19.897336687612377,2.8234240134793938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.36101356969665
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.866213795119188,21.398657051324438,2.9154967573085404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.71385320161495
18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.018974803438342,20.35021653571198,2.7820964103401558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.975454132491
18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.143782154250822,22.46605593561182,2.898972033546221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.59583450791487
18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.643910279865759,20.307607908671354,2.647346678359655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.86771097114992
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.577203743372301,22.11489091364608,2.9549476947010316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.62619924739774
19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.817749314132922,22.52158399033811,2.640894898326807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.56381298472064
19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.872814745733455,20.88790194287886,2.6267603910256305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.98073840710497
19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.056537258246044,19.692731335673816,2.7550261983724362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.11677774035846
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.064005137176725,21.883804561697357,2.6756958752684126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.35433282821758
20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.875429695737026,20.987426315540407,2.683785960364534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.41489616851624
20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.259900975873173,22.134036680136607,2.9307433222691435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1037841522138
20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.305197482555087,21.76963752220235,2.9139284410991784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.60677011643486
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.916864187253076,20.702568766834787,2.9270753172741784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.5171468209004
21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.199002372227639,22.07750542396931,2.9549894656948177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93734600574768
21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.91444221127864,20.308684082916706,2.6875345235216903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.7170869003074
21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.570604855730974,20.14053345345832,2.610548001930785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.49536744602858
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64175550618093,22.311544423669453,2.925371805390545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.67547152364386
22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.822730589413297,20.364590319232118,2.816216939075181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.63355301333576
22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807053961693544,20.36300827650396,2.8006022215744495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.06068365018565
22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.196471064986367,19.836092426488094,2.7552598691562142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.53834860657665
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.201391654894163,20.040959474728687,2.7804190111767237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.1378046086846
23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16010316941975,19.913617527319957,2.862933320240193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.28359991237146
23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.686871371890593,22.062523835821988,2.6731571875726754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.11863319561361
23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.656448233819052,21.938078453192702,2.8165538587035353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.79844398076374
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.311746253262104,21.137636823201902,2.7278787323568316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0421665819122
24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.910852349092831,20.962346605508205,2.9362639443190557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97203389199201
24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.950487860722955,20.460933465115723,2.59881273179562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.24817441209076
24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.818820641747108,19.68352140682744,2.98933639682423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.77657357612352
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.636819394282272,21.200972862559592,2.778699185408833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.90528031464856
25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.075470368292564,21.466232603215445,2.7651125937954055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.79951381858501
25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.343491325163065,22.32132419624399,2.8567912251085503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.50148757121215
25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.899637705038401,20.825409443341957,2.695328954350165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.10211716150442
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.047289436849727,20.061061078745656,2.8562898572182585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2431580961891
26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94243224997881,20.496519137953744,2.9129245551489467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.18910546861093
