time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_c,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,Q
3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.133670893890494,18.979783659791767,2.749627620279048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.47525295995652
3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.465979472264923,19.621844955349303,2.816410608674752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.6929280862037
3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.663523509980253,20.737163373347055,2.9867681831104806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.18381565924285
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.00139967975347,19.499438361721822,2.8851306095315272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.53537067243884
4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.441492864266372,21.523216352173176,2.6880304783199915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.4691402285313
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15156030337479,19.68606316708039,2.653617931476513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.98188210725276
4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.277438120796848,21.405265377259223,2.857124961167177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.77710872819428
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.692456068993454,21.72955663212148,2.8096448925677406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.24936161540296
5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.746007618621299,21.544779296270093,2.6077080271539654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.50978200680593
5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.194039752147024,20.24321779844287,2.602290838345149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.00339672119532
5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.614018387989557,20.129239754685933,2.6798553865138954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.52246450645468
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.488237006576634,19.46562532823063,2.710581205909443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.6399987696224
6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.381051572381486,20.658439565419616,2.8713782832279615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.06007039651719
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.458064525579863,20.58673837660317,2.791508766687324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.12020462471118
6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.453917925394713,21.124031228919257,2.9414716982010676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.78547849359016
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73933881219914,21.885476871265496,2.67498028799132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.24995327250265
7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.734975762845647,20.889338420338635,2.9383524015202234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.48199609134348
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.12744888427546,20.796279124035642,2.631769278015432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.72892794456055
7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.672003763238822,21.294352867332243,2.8146293123911232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.50639830676332
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.10115294303235,22.096072137024137,2.6739999037142135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.97771422025195
8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.533150116278751,21.954163965226982,2.6278080790278677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.54058174973031
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.356348403986626,19.456755506757776,2.742388221716331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.46863272876149
8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.012662501724739,20.99076482260641,2.980457951139603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99715912286736
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55095275846732,19.373834805602467,2.866050611103675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.58706865591063
9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.011717553001137,20.3860451073106,2.93719980194884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.57183250771362
9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.244181111036859,20.94675179681374,2.5995676032399753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.77098678211546
9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.781038667007273,20.32118335651272,2.5812732972943038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.31817458993211
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06457569692311,21.364881514505964,2.851933147384822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.26391711298962
10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.784147234040386,21.83328672930993,2.783545038960582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9638917144325
10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.069992099852138,19.751064466486138,2.6054777655225596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.98478812232469
10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.935233800755938,20.31046514152772,2.5610890674225057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.84684467193408
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.332746145374657,21.67101082151374,2.9411396536858554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.30457205235827
11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.620579849897087,20.551128184160767,2.5905489175614815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.54193872758873
11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4599829290601,19.003451701124604,2.7247348050233393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.48911134954201
11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.772745113975427,20.257227147465983,2.817236592854255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.03494391043223
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.740420259347795,21.28417204889176,2.570683308175143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.9533338399005
12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.871166996077683,20.015844107548393,2.714751515112992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.3617675223891
12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.178782083514117,20.460719809526083,2.6234399842127933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.52064184762759
12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.893711239428361,21.875680543208116,2.6731453470765656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.58191567850528
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.432274963954395,19.12806889744028,2.587736458390261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.26853671271375
13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.918859830018707,21.83306825683052,2.670296413159013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.63015485678403
13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.576140188921823,21.904212974623082,2.5538842947302136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.88606126796876
13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.679203071741378,20.211806951947548,2.7630567349517956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.82232297677847
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.755849970392239,19.429800540457162,2.5564450036488715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.62094737738083
14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.99548460060396,20.947003294444254,2.9584943211379335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.20816059423491
14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.586172961234888,21.991064923548855,2.550501172093161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.55141647548102
14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.390344094782533,21.15137467930171,2.7721204288051164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.4966686903653
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.566799277428748,22.056088043434478,2.6476027415906835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.08950327663968
15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.501600237888391,20.409096236040757,2.861392599307343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.85476880344316
15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.448761094952568,20.21825707775394,2.628841305861765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.99860759913551
15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97252753879719,20.639192668046586,2.891620773193002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.96151325026732
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.363840583509054,21.305844272506974,2.6077954436345543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09115300377728
16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.946385111356925,19.86554795322443,2.789123344945272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.47105152693238
16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.231741206554078,19.737266430195387,2.627025536507839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.34864724108138
16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.035576803442407,19.557962894384527,2.7091805700842144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.75799017260881
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.606932909268574,21.812335445877125,2.598757426842742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.20322087921546
17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.435665867946687,19.552640439205266,2.9357023921419563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02879564817965
17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.938225538760769,21.26127471429344,2.952148523008185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18645084040777
17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.983470864863897,21.998302441696687,2.5455073241926747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.20017091431563
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.923192850039635,20.43395869805777,2.5837398756341576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.03621131744704
18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666007062009585,19.27874634743698,2.7532510431304935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.02068099094782
18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.979517279039962,20.52616296530427,2.623990037942084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.55234843718158
18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.650756732613832,21.85251320675384,2.8673708949723546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.82559963739996
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.018485753539059,20.399798213012954,2.8171648874946467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.41679571637398
19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.863548029010689,21.388282320120304,2.681936352655938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.42751597952385
19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666871002046166,21.2082650257839,2.7816565975214496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.75574470336613
19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.239127833436605,22.254908706325043,2.778533876063508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.46158536781113
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.503428126965,19.97345090377589,2.899867988183013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.92123428911962
20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.984438003116335,19.804552068365258,2.6451787836171716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.38189221581582
20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.126088683529593,21.069867561036236,2.5737357266003675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.55868947308839
20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.158531188616843,19.5835118555327,2.6235052405033144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.13203093207687
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.082004072791069,20.218539492933793,2.606243444974622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.96768590138043
21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.757007588286466,20.247110998513918,2.9173502610124924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.18454968122471
21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.305694156237047,19.931568709599134,2.9387614348565805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.18137884678173
21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.381270206845699,21.647382042181956,2.8393490344543544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.48039427992636
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.01911361033875,22.473914911816262,2.7627195326768628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.11787082718446
22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.536566208851118,19.755469358683882,2.840410166904983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.20637464755163
22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.982756709658963,19.790906921687146,2.889482989613731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.95013863656796
22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.007019847022718,22.21509858689852,2.663489137063942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.6822827954262
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.556138438331319,20.654873869868247,2.5736447443109585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.86496803663721
23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28283154969458,22.203348078064014,2.9324882254287954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.27599264507911
23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.990654983850163,19.827778270648434,2.963638103444317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.7031303901213
23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.257079559501422,19.957539015280084,2.769223859249636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.95727363088706
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.003601567671144,20.936766712433403,2.6270752812227083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.59562021420177
24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.085547135346143,20.01389605585939,2.64453208716306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.40449627210258
24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.381953435323538,21.44917905918944,2.576258075492739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.47797440000748
24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49685327698556,19.6519350045413,2.682286142141663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.54960969421566
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.233730087202806,19.605696526205435,2.7725853514473666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.08835019279053
25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.690190870914627,21.906997864617654,2.8095418255545264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.71638962551737
25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.963330413661147,20.774427996611344,2.900502503497033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.79360941551637
25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.875200099120915,20.950761951334577,2.820077915061279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.86433349707754
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.252757622017846,20.101656616005037,2.6459104001578995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.88513385345847
26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.163826240951973,21.92957525340864,2.7682300044429313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.06912555276479
