time,D,S1,S2,Z,C,pH
27.25,0.027192549324532127,32.648417665877254,0.0,9.627260111039894e-06,0.0,7.4
27.5,0.02743618667656884,31.55989280852292,0.0,9.953069692524232e-06,0.0,7.4
27.75,0.028060311172890373,34.17477585108055,0.0,1.0404001691871699e-05,0.0,7.4
28.0,0.030084023626946815,31.681190952961877,0.0,1.0482767257409483e-05,0.0,7.4
28.25,0.02765444848521537,30.883062233821633,0.0,9.386538207745735e-06,0.0,7.4
28.5,0.02737462105384071,32.69237500169066,0.0,9.282686828688148e-06,0.0,7.4
28.75,0.028395043775826363,33.955558967290614,0.0,9.409773704520318e-06,0.0,7.4
29.0,0.027661015145614618,30.642115142633475,0.0,1.0772552005717236e-05,0.0,7.4
29.25,0.031051319933897436,33.11595142336272,0.0,1.01545897866407e-05,0.0,7.4
29.5,0.027779626837378262,29.74109617814011,0.0,9.981755922503054e-06,0.0,7.4
29.75,0.02743834762441026,32.196282211425924,0.0,1.0705115077464497e-05,0.0,7.4
30.0,0.02822300902884694,34.299089268546126,0.0,1.0604160381298112e-05,0.0,7.4
30.25,0.028684911472125943,30.51413451817298,0.0,1.0794476871970477e-05,0.0,7.4
30.5,0.03169816383023423,30.177830099747638,0.0,1.0133591712248697e-05,0.0,7.4
30.75,0.028677277763644374,30.474691722857443,0.0,1.0223410978816444e-05,0.0,7.4
31.0,0.02837311528117489,30.628972139021876,0.0,1.0821223702426856e-05,0.0,7.4
31.25,0.03148732341360581,31.429740105324758,0.0,9.643201721547293e-06,0.0,7.4
31.5,0.02914511450056236,34.27829372076962,0.0,9.680765403509177e-06,0.0,7.4
31.75,0.02853376766223679,33.67409297398308,0.0,1.0119570883411469e-05,0.0,7.4
32.0,0.031991367960695065,30.87616601163479,0.0,1.0271827737077968e-05,0.0,7.4
32.25,0.02951774848141562,31.124118962810474,0.0,9.947499655054037e-06,0.0,7.4
32.5,0.03172352826904847,30.612120819698685,0.0,9.720981766567786e-06,0.0,7.4
32.75,0.03234458475135409,31.13577465254935,0.0,9.538438528334506e-06,0.0,7.4
33.0,0.030954961951223083,34.156429424288525,0.0,1.0421511660640208e-05,0.0,7.4
33.25,0.03143289879121535,34.15768439074719,0.0,1.0469030087970919e-05,0.0,7.4
33.5,0.03274195879002953,32.90704432261995,0.0,9.97111293540979e-06,0.0,7.4
33.75,0.030743518611620467,32.05211468618045,0.0,1.037456336297947e-05,0.0,7.4
34.0,0.028923484344713334,30.126091560800983,0.0,1.0180324668499255e-05,0.0,7.4
34.25,0.03082079528305275,30.47842675307967,0.0,9.780339302410436e-06,0.0,7.4
34.5,0.031096498253687866,31.098309137954615,0.0,9.575995607339934e-06,0.0,7.4
34.75,0.030009902072624915,34.61803242354323,0.0,9.88143893830213e-06,0.0,7.4
35.0,0.02968375866229329,32.35087186267858,0.0,1.0536645424362007e-05,0.0,7.4
35.25,0.02992248157976404,33.09235434564303,0.0,1.0502591902184523e-05,0.0,7.4
35.5,0.03174127663255394,34.189724783170305,0.0,1.000083684460097e-05,0.0,7.4
35.75,0.029450847873616407,32.84838967130175,0.0,9.810598426823978e-06,0.0,7.4
36.0,0.031092554507155677,34.4182121213172,0.0,1.0829852209202543e-05,0.0,7.4
36.25,0.03142210463104976,34.77025420821896,0.0,1.070818727905182e-05,0.0,7.4
36.5,0.02912190612850936,31.92433111748526,0.0,1.0058692414400728e-05,0.0,7.4
36.75,0.028926295109361812,33.11760583014203,0.0,9.94738334147139e-06,0.0,7.4
37.0,0.032205245032925385,32.25678565165017,0.0,1.0764999563132669e-05,0.0,7.4
37.25,0.03273930484127038,34.74568097888044,0.0,9.343952475507032e-06,0.0,7.4
37.5,0.0299600402497188,32.21943713620703,0.0,1.0626213808400881e-05,0.0,7.4
37.75,0.029467257354817988,30.561086856054676,0.0,1.0135353004040938e-05,0.0,7.4
38.0,0.029433048294991448,33.511537418846125,0.0,9.515733061531653e-06,0.0,7.4
38.25,0.029438264651700043,33.2446755598084,0.0,9.507968758864312e-06,0.0,7.4
38.5,0.03172504338682479,32.98218178218473,0.0,9.787971682302873e-06,0.0,7.4
38.75,0.030175033770834095,34.68761756748041,0.0,1.0130836732614944e-05,0.0,7.4
39.0,0.03163419966988718,31.481130232676026,0.0,1.0000265436744852e-05,0.0,7.4
39.25,0.03253521431251802,31.73975673588313,0.0,9.23309927780102e-06,0.0,7.4
39.5,0.02983131797921052,30.682450270344724,0.0,9.823219112300909e-06,0.0,7.4
39.75,0.03334463146993612,30.60441998077641,0.0,1.0251207091579126e-05,0.0,7.4
40.0,0.030970662038600816,31.229741920196318,0.0,9.237335434652747e-06,0.0,7.4
40.25,0.03160707372162594,32.305030339343254,0.0,1.0060359819961007e-05,0.0,7.4
40.5,0.032940626736473376,35.44286802118346,0.0,1.0671677665021139e-05,0.0,7.4
40.75,0.033571450269738026,33.13757615501553,0.0,1.027427401205357e-05,0.0,7.4
41.0,0.03152100759807745,31.952743027672955,0.0,9.315925672598887e-06,0.0,7.4
41.25,0.03328345344558876,32.63070245204879,0.0,9.987434767128208e-06,0.0,7.4
41.5,0.03073089544046886,31.437415407209514,0.0,1.0555896177735865e-05,0.0,7.4
41.75,0.03323510853118237,35.59397265351407,0.0,1.026444150520175e-05,0.0,7.4
42.0,0.03202995906343758,32.65318724752278,0.0,1.0821838219154155e-05,0.0,7.4
42.25,0.03428579273989673,32.249050227459676,0.0,1.0678284033388924e-05,0.0,7.4
42.5,0.03464168480648389,32.285998060291796,0.0,1.0500594999294291e-05,0.0,7.4
42.75,0.03277610121632018,32.31225788530146,0.0,1.0057707538221143e-05,0.0,7.4
43.0,0.03157091557188976,33.84225391268585,0.0,1.019012544050284e-05,0.0,7.4
43.25,0.032305668346926296,35.42975925586815,0.0,1.0638334014541742e-05,0.0,7.4
43.5,0.033862689011779766,30.87721847036988,0.0,9.37744866244335e-06,0.0,7.4
43.75,0.03312033040495735,32.70372225045771,0.0,9.809253043071526e-06,0.0,7.4
44.0,0.03031003235386429,34.72192022404399,0.0,9.480736793663127e-06,0.0,7.4
44.25,0.03025318814602757,34.92679289609149,0.0,1.0719703756609588e-05,0.0,7.4
44.5,0.03191827400626048,31.046924205167816,0.0,9.847402785702807e-06,0.0,7.4
44.75,0.03408293911262675,35.37013373608777,0.0,1.0310938233428784e-05,0.0,7.4
45.0,0.0333207640675813,32.76618752664668,0.0,1.0021726156755133e-05,0.0,7.4
45.25,0.03362923197025776,32.999607017557054,0.0,9.993613732600525e-06,0.0,7.4
45.5,0.03516067390270882,35.71208843659101,0.0,9.92153758900873e-06,0.0,7.4
45.75,0.032730701069949866,36.11520235763483,0.0,9.393420696238836e-06,0.0,7.4
46.0,0.030352645787760243,31.559841484302424,0.0,9.448937863799924e-06,0.0,7.4
46.25,0.033583244209753935,34.81038453118914,0.0,1.0047796213189622e-05,0.0,7.4
46.5,0.030188150863814905,35.822484456850454,0.0,1.0150226490435001e-05,0.0,7.4
46.75,0.03159368174100643,32.891875204255655,0.0,1.0118347233717244e-05,0.0,7.4
47.0,0.03244258434042325,35.867434581650016,0.0,9.497558593731086e-06,0.0,7.4
47.25,0.030878985748730797,31.344880374764784,0.0,1.0830942721446603e-05,0.0,7.4
47.5,0.03082884465744208,36.181735221387285,0.0,9.490162428602827e-06,0.0,7.4
47.75,0.030752279201609604,34.67745276107942,0.0,1.0498486876553365e-05,0.0,7.4
48.0,0.032256184138928536,32.978232212555376,0.0,9.420936224588951e-06,0.0,7.4
48.25,0.03150907630989422,32.76023028468703,0.0,9.652309853515835e-06,0.0,7.4
48.5,0.03164684218834976,32.83859958687485,0.0,9.47523907789174e-06,0.0,7.4
48.75,0.0350596226677355,35.49372504058273,0.0,9.285159922042173e-06,0.0,7.4
49.0,0.035066296525141226,32.842768149659825,0.0,9.92999765454326e-06,0.0,7.4
49.25,0.03263249533408471,32.53972204278495,0.0,1.0466685929739738e-05,0.0,7.4
49.5,0.033338528235947885,32.952063242166155,0.0,1.0230885265559862e-05,0.0,7.4
49.75,0.03539374651926738,33.786394262334376,0.0,1.0079481555035512e-05,0.0,7.4
50.0,0.0309890764543723,35.363058296988726,0.0,1.0021124473555372e-05,0.0,7.4
50.25,0.03553809511023173,36.58354530492096,0.0,9.714630490361297e-06,0.0,7.4
50.5,0.03501921266449597,31.89409736187221,0.0,9.785391909217114e-06,0.0,7.4
50.75,0.03433329548176672,32.4431360471081,0.0,9.327065179010578e-06,0.0,7.4
51.0,0.03260546566612106,33.12210195044825,0.0,1.007022014828352e-05,0.0,7.4
51.25,0.035292600944589414,36.33413789329711,0.0,1.0680813682267197e-05,0.0,7.4
51.5,0.03155877416537711,36.80873563618114,0.0,1.0582977000046404e-05,0.0,7.4
51.75,0.03258230924275453,37.08180313224715,0.0,9.885978536985322e-06,0.0,7.4
52.0,0.03151026924373869,34.216543475237145,0.0,1.0445209695272757e-05,0.0,7.4
52.25,0.032141577498697026,37.43975721659499,0.0,9.825837771377951e-06,0.0,7.4
52.5,0.03513577710420485,35.4570336899836,0.0,1.016510104161064e-05,0.0,7.4
52.75,0.03143496898238211,34.83046926163947,0.0,9.43012931632299e-06,0.0,7.4
53.0,0.03265845508468909,34.38251059604097,0.0,1.0330859986409653e-05,0.0,7.4
53.25,0.0308483907391646,34.58121470540598,0.0,1.0177444506712352e-05,0.0,7.4
53.5,0.03167186130313874,34.563406758958585,0.0,1.0570784227195312e-05,0.0,7.4
53.75,0.03282917977796985,37.49892948949817,0.0,9.409368646566965e-06,0.0,7.4
54.0,0.032207802071695754,35.73730534023576,0.0,9.55249816748529e-06,0.0,7.4
54.25,0.03486487799103586,35.41427326079304,0.0,1.0099906216566344e-05,0.0,7.4
54.5,0.033479782704137664,35.63880694548317,0.0,1.0317981277873278e-05,0.0,7.4
54.75,0.031138299015523146,34.926442325583096,0.0,1.0421711553616591e-05,0.0,7.4
55.0,0.03362932778404923,33.542442244605226,0.0,1.0043135323412534e-05,0.0,7.4
55.25,0.032772495637415786,32.407789278936505,0.0,9.59824242902073e-06,0.0,7.4
55.5,0.03540093219687372,34.81556000284909,0.0,9.617081684015313e-06,0.0,7.4
55.75,0.032862459152109044,34.022318311701106,0.0,9.485013093534632e-06,0.0,7.4
56.0,0.031876734456116114,37.19358430544873,0.0,1.0601658415589005e-05,0.0,7.4
56.25,0.03555713251038259,36.74885865692126,0.0,1.0135601556283843e-05,0.0,7.4
56.5,0.03166986062161681,37.69949372407704,0.0,9.700354258584248e-06,0.0,7.4
56.75,0.030839763516667226,33.63768793998018,0.0,1.0439482017934974e-05,0.0,7.4
57.0,0.032542274554241336,33.287856158472486,0.0,1.0544626127523756e-05,0.0,7.4
57.25,0.03430434267460517,34.510233665100635,0.0,9.728243046332301e-06,0.0,7.4
57.5,0.03319376298739549,33.731621424410896,0.0,1.0419567212810935e-05,0.0,7.4
57.75,0.03185262943672602,34.15774304319672,0.0,1.0038657161363847e-05,0.0,7.4
58.0,0.034427862984177965,33.42729358340849,0.0,9.946124304858876e-06,0.0,7.4
58.25,0.03594209186609397,37.04269237628091,0.0,1.0803989060560154e-05,0.0,7.4
58.5,0.03081409052641416,37.74429025509091,0.0,9.308190025998376e-06,0.0,7.4
58.75,0.0348242357556999,37.94123219063063,0.0,9.379927590254779e-06,0.0,7.4
59.0,0.033488572839241816,34.37819699857667,0.0,9.837161250624797e-06,0.0,7.4
59.25,0.03526059511689289,34.80368948080652,0.0,9.493577413085616e-06,0.0,7.4
59.5,0.035540716598534965,36.5281763581257,0.0,9.433322178149011e-06,0.0,7.4
59.75,0.0317032698904227,34.432811090676786,0.0,1.0366216485191788e-05,0.0,7.4
60.0,0.034180015014634975,33.75224973217096,0.0,9.714583493167976e-06,0.0,7.4
60.25,0.031750869142612485,33.012511862097654,0.0,1.0197170963763673e-05,0.0,7.4
60.5,0.0352969073492615,33.616741040600886,0.0,1.062812827095872e-05,0.0,7.4
60.75,0.0318015323783776,36.96338008317038,0.0,1.046118783864271e-05,0.0,7.4
61.0,0.03593449157995382,38.434057134492235,0.0,9.839134190928635e-06,0.0,7.4
61.25,0.033235199629075236,34.297761069993285,0.0,1.052092510889474e-05,0.0,7.4
61.5,0.03143238930121876,34.24192810682648,0.0,9.698583015393524e-06,0.0,7.4
61.75,0.034185046411789155,37.90048240302814,0.0,9.733658597295645e-06,0.0,7.4
62.0,0.03452644823588913,37.44525536044829,0.0,1.0669893138054897e-05,0.0,7.4
62.25,0.03423406314109036,37.63231593001017,0.0,1.0135974397158543e-05,0.0,7.4
62.5,0.034064038810638984,38.4394917606607,0.0,1.0489726373626186e-05,0.0,7.4
62.75,0.03176060183634249,36.82156568410322,0.0,1.0536174360403728e-05,0.0,7.4
63.0,0.03408141175282096,38.839932564152214,0.0,9.825028463705161e-06,0.0,7.4
63.25,0.03362688093401285,36.46117740442334,0.0,9.556186880358161e-06,0.0,7.4
63.5,0.033052502563971305,34.03031095220322,0.0,1.0417987976989557e-05,0.0,7.4
63.75,0.031030924749140168,33.381031649102056,0.0,9.300508744460498e-06,0.0,7.4
64.0,0.034212654555990304,38.09930635750096,0.0,1.0147582563757274e-05,0.0,7.4
64.25,0.031352869579448606,34.18188027732042,0.0,9.750210302802242e-06,0.0,7.4
64.5,0.030799407933796964,34.77879112568408,0.0,1.056916859129121e-05,0.0,7.4
64.75,0.035928175089897055,35.598804711334445,0.0,1.0745447954561638e-05,0.0,7.4
65.0,0.03177186418941782,33.667173621088175,0.0,1.0109229952745696e-05,0.0,7.4
65.25,0.03170713337616444,36.610626130162906,0.0,9.603340612106463e-06,0.0,7.4
65.5,0.034964638271682766,38.556360555402534,0.0,1.0666785568192552e-05,0.0,7.4
65.75,0.03078482117341431,33.88852064763256,0.0,1.0766174109507246e-05,0.0,7.4
66.0,0.03502312940804424,37.579138974453436,0.0,9.820682804419973e-06,0.0,7.4
66.25,0.03408052041859338,34.84974654442433,0.0,9.815719486675084e-06,0.0,7.4
66.5,0.03272314664390852,38.80855126504129,0.0,1.0226402560276443e-05,0.0,7.4
66.75,0.03399595770593772,34.58220071368122,0.0,1.0591605590743714e-05,0.0,7.4
67.0,0.0333820510624475,35.79367692719883,0.0,1.007696052929867e-05,0.0,7.4
67.25,0.03083790447914553,38.97930790927531,0.0,1.0225170675719898e-05,0.0,7.4
67.5,0.03461639536429473,35.37078327799692,0.0,1.0808877968802354e-05,0.0,7.4
67.75,0.030625501936073895,37.52743618440476,0.0,1.0479573341312197e-05,0.0,7.4
68.0,0.033407710878634284,36.92246272013968,0.0,9.79751788385458e-06,0.0,7.4
68.25,0.030947720742849055,34.89661436790982,0.0,9.318081927676497e-06,0.0,7.4
68.5,0.034635130988767034,34.36240516996172,0.0,9.396922342315774e-06,0.0,7.4
68.75,0.035739884335134475,34.56886043961417,0.0,9.851710063607975e-06,0.0,7.4
69.0,0.03274390661460758,37.88140736844778,0.0,9.70489134642031e-06,0.0,7.4
69.25,0.031912984324286485,37.2378579115053,0.0,9.590483452545457e-06,0.0,7.4
69.5,0.03436451188855886,37.60919478110398,0.0,1.0690511353427805e-05,0.0,7.4
69.75,0.033986801031564255,39.15282668905038,0.0,9.264680729394716e-06,0.0,7.4
70.0,0.03453816020735124,38.60470061761159,0.0,1.0509607553304699e-05,0.0,7.4
70.25,0.03537655492147545,34.432046445976766,0.0,9.310056005651067e-06,0.0,7.4
70.5,0.03410395177272901,36.824078343076664,0.0,9.267994529598403e-06,0.0,7.4
70.75,0.030827063432619158,36.820602329234255,0.0,1.077038789151641e-05,0.0,7.4
71.0,0.03507493484680767,38.69265262806313,0.0,1.0501635854710644e-05,0.0,7.4
71.25,0.03191565691280085,35.65546746245632,0.0,1.02541655512827e-05,0.0,7.4
71.5,0.03278203880797837,37.995414998999344,0.0,9.628208261949883e-06,0.0,7.4
71.75,0.033838040559885485,36.84805183090156,0.0,1.0545460710367601e-05,0.0,7.4
72.0,0.031266532628908585,36.56103297563444,0.0,9.724686375453116e-06,0.0,7.4
72.25,0.034776023380333136,38.64674919477981,0.0,9.948883909044759e-06,0.0,7.4
72.5,0.03429979292092263,36.31245593114038,0.0,1.0351944663888795e-05,0.0,7.4
72.75,0.03143453826218096,36.342360263122046,0.0,1.0121329877831225e-05,0.0,7.4
73.0,0.031826629827818066,37.79465094810733,0.0,9.577245433725911e-06,0.0,7.4
73.25,0.031869251071002205,35.6398283648973,0.0,9.245950981330008e-06,0.0,7.4
73.5,0.03488127296521988,39.38696702403112,0.0,1.0149871550955145e-05,0.0,7.4
73.75,0.03242355227818544,36.99449344545807,0.0,1.0680474555020949e-05,0.0,7.4
74.0,0.03088783650870538,38.87013635064381,0.0,9.945175948453172e-06,0.0,7.4
74.25,0.03140417796521129,38.97539859227058,0.0,9.369695943418011e-06,0.0,7.4
74.5,0.03299762311778028,37.10498421525261,0.0,1.055415588410605e-05,0.0,7.4
74.75,0.0331004460599892,39.72546521052431,0.0,1.0055326313342752e-05,0.0,7.4
75.0,0.03241521181523797,39.276077652858056,0.0,1.03280474604998e-05,0.0,7.4
75.25,0.03014539036128978,36.89853008632102,0.0,9.568245235001325e-06,0.0,7.4
75.5,0.034585310469525614,39.79979423599931,0.0,1.0454869109901624e-05,0.0,7.4
75.75,0.030859565690436186,34.87786984898257,0.0,9.253856640030493e-06,0.0,7.4
76.0,0.031933751962804596,39.710025848227225,0.0,1.010023586397477e-05,0.0,7.4
76.25,0.031479324873587976,34.91387908672365,0.0,9.46357177540944e-06,0.0,7.4
76.5,0.032072427491591816,37.584546535262234,0.0,9.675864492984066e-06,0.0,7.4
76.75,0.033302656480214125,38.70876757197624,0.0,1.0377735257788279e-05,0.0,7.4
77.0,0.03493922154138347,34.839730943169286,0.0,9.372575523471878e-06,0.0,7.4
77.25,0.032678679160167846,39.17068557647223,0.0,9.66292311230515e-06,0.0,7.4
77.5,0.03157533061667938,38.79304951020609,0.0,9.488009150733632e-06,0.0,7.4
77.75,0.031349207431889535,39.33077191360922,0.0,1.0346677269454834e-05,0.0,7.4
78.0,0.03487061482958165,37.52200673086096,0.0,1.0567321030405873e-05,0.0,7.4
