time,D,S1,S2,Z,C,pH
11.5,0.09441389790762267,33.02962137197603,0.0,1.0032239693654119e-05,0.0,7.4
11.75,0.09299484768132964,31.30127308160223,0.0,1.0771624972228299e-05,0.0,7.4
12.0,0.08856639071663308,33.088317863517126,0.0,1.0038223253399967e-05,0.0,7.4
12.25,0.09130878935285398,32.330632234218115,0.0,9.919852132881609e-06,0.0,7.4
12.5,0.08312328705117814,33.70307540236774,0.0,1.0237089346969787e-05,0.0,7.4
12.75,0.09044462574126816,32.87488403093188,0.0,9.337670085698321e-06,0.0,7.4
13.0,0.0924745623818435,32.76497775696833,0.0,9.37423958809686e-06,0.0,7.4
13.25,0.08716056852245853,29.6717690010455,0.0,1.0117908933789887e-05,0.0,7.4
13.5,0.08578226249692007,32.70006656718499,0.0,1.0470414941218341e-05,0.0,7.4
13.75,0.08666176870726837,32.544262909332545,0.0,1.0700486581968237e-05,0.0,7.4
14.0,0.08943151919935496,31.03010010551611,0.0,9.330879625558238e-06,0.0,7.4
14.25,0.08968623550817509,32.9630462252735,0.0,1.0579691708708035e-05,0.0,7.4
14.5,0.08554188553416389,29.76144479464622,0.0,9.288268898874126e-06,0.0,7.4
14.75,0.0866048213033235,29.473053771794195,0.0,9.760802375332574e-06,0.0,7.4
15.0,0.09008250502779007,30.749969795822604,0.0,9.373029681102667e-06,0.0,7.4
15.25,0.08636113838534555,31.547685468769835,0.0,1.0100232155603513e-05,0.0,7.4
15.5,0.08820332137177156,29.528639655153967,0.0,9.96228523850976e-06,0.0,7.4
15.75,0.08758631934978858,31.51894790220778,0.0,9.871571949704934e-06,0.0,7.4
16.0,0.08926271949967923,31.989743608637827,0.0,1.0097965161398335e-05,0.0,7.4
16.25,0.08797510596744257,32.1160111214404,0.0,1.0769789058047706e-05,0.0,7.4
16.5,0.08601437939033521,27.69347594043196,0.0,1.04888383297784e-05,0.0,7.4
16.75,0.08970083570460576,27.83649291851405,0.0,1.0713492388562803e-05,0.0,7.4
17.0,0.08991141756321634,28.348727004753975,0.0,1.010597224108454e-05,0.0,7.4
17.25,0.09131181226447949,29.88155518102243,0.0,1.0442646448063849e-05,0.0,7.4
17.5,0.08702013837515903,28.48403485289529,0.0,1.0630861679045636e-05,0.0,7.4
17.75,0.08679927135479258,28.396580931686806,0.0,1.0598749693411352e-05,0.0,7.4
18.0,0.09189431864466875,30.639558977445247,0.0,1.0530050323622132e-05,0.0,7.4
18.25,0.08981124727763502,29.40052412972267,0.0,1.0002582653630723e-05,0.0,7.4
18.5,0.08732038781203524,28.368200800327774,0.0,9.375757399445464e-06,0.0,7.4
18.75,0.0947702940608904,30.309744309061887,0.0,9.924686373431704e-06,0.0,7.4
19.0,0.09339410052771484,27.147471676630115,0.0,1.061737730210021e-05,0.0,7.4
19.25,0.09023437883323017,29.848398957670096,0.0,1.014163499443407e-05,0.0,7.4
19.5,0.08797869287936808,31.24728463681785,0.0,9.5154219377403e-06,0.0,7.4
19.75,0.08414444060592448,27.18642877812756,0.0,9.722803486929664e-06,0.0,7.4
20.0,0.08782636345484421,27.469041388613363,0.0,9.523850325736156e-06,0.0,7.4
20.25,0.08449879499708064,30.34138561005901,0.0,1.0658513952368643e-05,0.0,7.4
20.5,0.0888149544896599,29.746236310625953,0.0,1.0261391999093542e-05,0.0,7.4
20.75,0.08321217301455464,27.12700394641922,0.0,9.472947485081673e-06,0.0,7.4
21.0,0.08589011009203416,29.32045949510752,0.0,9.502497522675457e-06,0.0,7.4
21.25,0.09538204574768495,26.473592780235084,0.0,1.041912123718778e-05,0.0,7.4
21.5,0.08774207215272412,29.18556785461694,0.0,1.034508935238236e-05,0.0,7.4
21.75,0.08296916845672256,30.525252363367184,0.0,9.288063680865267e-06,0.0,7.4
22.0,0.08281397280594412,30.46868536202539,0.0,1.0259035720582357e-05,0.0,7.4
22.25,0.0861794871884583,27.57863015726912,0.0,1.0066814575655254e-05,0.0,7.4
22.5,0.08699057487376546,26.519663093822324,0.0,9.695470672081946e-06,0.0,7.4
22.75,0.08603447425708703,27.46913107501507,0.0,1.0320147636302697e-05,0.0,7.4
23.0,0.09030499436279228,27.67243152666886,0.0,1.0125900435705648e-05,0.0,7.4
23.25,0.09436500369672333,26.08395910797483,0.0,1.0179354005282315e-05,0.0,7.4
23.5,0.08952819170006274,27.95710473522747,0.0,9.965889233868716e-06,0.0,7.4
23.75,0.09566450926133345,27.316241226004305,0.0,9.758844524828744e-06,0.0,7.4
24.0,0.09155054734770136,27.70536630588973,0.0,9.781369430921237e-06,0.0,7.4
24.25,0.08447050942590997,26.891463209721028,0.0,9.343494644779506e-06,0.0,7.4
24.5,0.09299187287965746,29.959443852270162,0.0,9.797838324634488e-06,0.0,7.4
24.75,0.08383868150715344,27.295134361662356,0.0,1.0577147996461175e-05,0.0,7.4
25.0,0.09501929302192424,30.373047056665946,0.0,1.0177587636349055e-05,0.0,7.4
25.25,0.0826537246099828,28.43607190261287,0.0,9.273312210846663e-06,0.0,7.4
25.5,0.08871120045550421,26.885278031982164,0.0,9.558999875567529e-06,0.0,7.4
25.75,0.08454352501775882,28.133725177105074,0.0,1.0061367165309154e-05,0.0,7.4
26.0,0.09346359470203762,27.121465470073797,0.0,9.327765762582834e-06,0.0,7.4
26.25,0.09032345242460592,26.391776484812393,0.0,1.0755387231017176e-05,0.0,7.4
26.5,0.0913188447686795,29.63883387729387,0.0,9.321368750970683e-06,0.0,7.4
26.75,0.09335042371118495,26.1278680332754,0.0,9.993992379899516e-06,0.0,7.4
27.0,0.09321367058906782,26.33801076745316,0.0,9.245628573632703e-06,0.0,7.4
27.25,0.08448216536482434,30.139620460802377,0.0,1.0673403889449953e-05,0.0,7.4
27.5,0.09351015206082917,27.454479024245796,0.0,9.519866109433472e-06,0.0,7.4
27.75,0.08093818558401968,28.126841917374918,0.0,1.0282671150606108e-05,0.0,7.4
28.0,0.08232755793215883,29.62159539435923,0.0,1.0210418814862403e-05,0.0,7.4
28.25,0.08244792879051434,28.90075197463255,0.0,9.235382315192947e-06,0.0,7.4
28.5,0.0877616252712773,28.008321803356512,0.0,1.0144369727374687e-05,0.0,7.4
28.75,0.09004630124269013,27.701946528504866,0.0,9.367382771310023e-06,0.0,7.4
29.0,0.08680284580408729,27.593191072438565,0.0,9.234196108995672e-06,0.0,7.4
29.25,0.08750622277237402,29.000431239537523,0.0,9.960515194883389e-06,0.0,7.4
29.5,0.08033848367158769,28.935768386434304,0.0,1.0037946611191722e-05,0.0,7.4
29.75,0.082148258820138,29.431407864456283,0.0,1.0414405343506094e-05,0.0,7.4
30.0,0.08996600301526371,26.60798141140852,0.0,9.344010184934694e-06,0.0,7.4
30.25,0.09008109606854467,29.307677516577392,0.0,1.000629552680595e-05,0.0,7.4
30.5,0.09050980654585515,30.53956810959839,0.0,9.504823585781153e-06,0.0,7.4
30.75,0.08862841865806644,26.832742753367253,0.0,9.730892150190448e-06,0.0,7.4
31.0,0.08540015317752211,28.467109985451106,0.0,9.400506125119181e-06,0.0,7.4
31.25,0.08025500620014013,29.989753850744147,0.0,1.0579435338704027e-05,0.0,7.4
31.5,0.09090555079051653,28.007513101295014,0.0,9.714889139540244e-06,0.0,7.4
31.75,0.08001875176903904,30.824697735734706,0.0,1.0381195466493448e-05,0.0,7.4
32.0,0.0823352534339203,27.739272378764355,0.0,9.590309087949887e-06,0.0,7.4
32.25,0.08972512398727102,30.724826866504458,0.0,1.0796710294465034e-05,0.0,7.4
32.5,0.08679843691595313,28.869935280062585,0.0,1.0187419074221796e-05,0.0,7.4
32.75,0.08891782543580241,28.454929552766515,0.0,9.565112609254243e-06,0.0,7.4
33.0,0.09036315063319258,30.476190075444528,0.0,9.285267326100565e-06,0.0,7.4
33.25,0.09051641583773284,28.663135381541792,0.0,9.590067604856739e-06,0.0,7.4
33.5,0.08749071645004218,31.641377787329585,0.0,1.0400619875459582e-05,0.0,7.4
33.75,0.08656632471565696,29.178421245221084,0.0,9.327197815444833e-06,0.0,7.4
34.0,0.08978574162612782,30.033521866264266,0.0,1.0605789307086429e-05,0.0,7.4
34.25,0.08806098134523563,30.750835606269266,0.0,1.0670858741453321e-05,0.0,7.4
34.5,0.09115389070640023,28.454434369599714,0.0,1.0691993637997208e-05,0.0,7.4
34.75,0.08933808282976656,30.949642071560774,0.0,9.955789678040083e-06,0.0,7.4
35.0,0.08296976956966641,28.77371913983906,0.0,1.0165985284970482e-05,0.0,7.4
35.25,0.08965314101766293,29.237797836469987,0.0,9.761482313983083e-06,0.0,7.4
35.5,0.07838289029122184,29.67668522038879,0.0,1.036867687109952e-05,0.0,7.4
35.75,0.08094033686816936,28.306227817975326,0.0,9.923532129280389e-06,0.0,7.4
36.0,0.079231045676048,31.80502802531032,0.0,1.0757291431065458e-05,0.0,7.4
36.25,0.07889326910235524,31.362520958225762,0.0,9.346367253916687e-06,0.0,7.4
36.5,0.07941220172558623,31.606140737652478,0.0,1.062738868789341e-05,0.0,7.4
36.75,0.0830648879862735,28.51677723307951,0.0,1.0719887195148073e-05,0.0,7.4
37.0,0.08572143434811372,30.876768869256505,0.0,9.810136653037996e-06,0.0,7.4
37.25,0.08393368558551621,33.02372049526192,0.0,1.0575319244884576e-05,0.0,7.4
37.5,0.0884349592495907,31.551303389315773,0.0,9.488825851195743e-06,0.0,7.4
37.75,0.08133275677392009,31.507795478141503,0.0,9.689522846088458e-06,0.0,7.4
38.0,0.08906692637208527,33.11443919168262,0.0,1.0477427483155158e-05,0.0,7.4
38.25,0.08027320276110297,31.19199508476276,0.0,1.0017970470672744e-05,0.0,7.4
38.5,0.08107623198917877,28.550956018641976,0.0,9.252442242830053e-06,0.0,7.4
38.75,0.07980493079185831,33.13599488644266,0.0,1.0484391547663526e-05,0.0,7.4
39.0,0.0828877174031222,33.132991324703234,0.0,9.343904118427508e-06,0.0,7.4
39.25,0.0893548687587972,32.22004960847217,0.0,1.0528647010856165e-05,0.0,7.4
39.5,0.08196909104538146,30.196590310635532,0.0,1.0336712114608467e-05,0.0,7.4
39.75,0.08294413643044254,33.71818075788039,0.0,1.049739417361414e-05,0.0,7.4
40.0,0.07898030213804415,29.517251220794904,0.0,9.797762937083721e-06,0.0,7.4
40.25,0.08220689306251655,31.668008934855187,0.0,1.0749944831831652e-05,0.0,7.4
40.5,0.07766640266222086,29.958883763343717,0.0,1.0261788959437575e-05,0.0,7.4
40.75,0.07776872727194754,33.63449867440651,0.0,9.39556211904478e-06,0.0,7.4
41.0,0.08492878312619745,30.220996581769157,0.0,9.877878299652173e-06,0.0,7.4
41.25,0.0850504931672752,29.743162911113924,0.0,1.0079305023085142e-05,0.0,7.4
41.5,0.08063290723351832,30.578142707114935,0.0,9.781686478849963e-06,0.0,7.4
41.75,0.08560496224243751,30.913295867779784,0.0,9.500079505635867e-06,0.0,7.4
42.0,0.08405434315725206,29.613703948023858,0.0,1.0614349471276672e-05,0.0,7.4
42.25,0.07921161629966374,33.408817741316184,0.0,1.042030299148938e-05,0.0,7.4
42.5,0.08819571700353447,33.18852469453564,0.0,9.496029414635485e-06,0.0,7.4
42.75,0.08219295778297583,29.72049204917114,0.0,9.991889290296489e-06,0.0,7.4
43.0,0.08735167574713906,31.201996778351255,0.0,1.0139666445036666e-05,0.0,7.4
43.25,0.07711414576752604,33.67043149962708,0.0,9.97737414275867e-06,0.0,7.4
43.5,0.08733926821001625,31.391168594224528,0.0,9.966604421084506e-06,0.0,7.4
43.75,0.07948462933967348,34.50636411436713,0.0,1.0156338505222366e-05,0.0,7.4
44.0,0.08101927669564614,32.73907641381201,0.0,1.0610398723641843e-05,0.0,7.4
44.25,0.08775384092426258,32.907339495447516,0.0,1.0760171539722733e-05,0.0,7.4
44.5,0.08761910861357007,30.817884720471916,0.0,1.0804871702760288e-05,0.0,7.4
44.75,0.08292834550522014,33.97032129280425,0.0,9.56793875026455e-06,0.0,7.4
45.0,0.0849043486986587,31.06143421979911,0.0,9.481377001945576e-06,0.0,7.4
45.25,0.08593265851292457,31.599318817636327,0.0,1.0797096267967822e-05,0.0,7.4
45.5,0.08928037162686481,31.549769749864804,0.0,1.0673008665900118e-05,0.0,7.4
45.75,0.07840556686241638,33.9532984827528,0.0,9.756539439685486e-06,0.0,7.4
46.0,0.08898136721264198,31.965577517401112,0.0,9.78665687782439e-06,0.0,7.4
46.25,0.07991588968037279,30.16441284063797,0.0,9.614348015793436e-06,0.0,7.4
46.5,0.07722906446351514,32.47034466333993,0.0,1.055497120433635e-05,0.0,7.4
46.75,0.08727049583633234,34.50677248677994,0.0,1.0600853603234663e-05,0.0,7.4
47.0,0.08262919103352512,34.158783243816,0.0,1.0538973682871474e-05,0.0,7.4
47.25,0.08542155171197802,31.535438070600346,0.0,1.0654643309458526e-05,0.0,7.4
47.5,0.07840899102030231,31.451585990626985,0.0,1.0684397957889068e-05,0.0,7.4
47.75,0.08249137405984132,32.38423377669593,0.0,1.028812267647235e-05,0.0,7.4
48.0,0.07928570746136143,34.582240601399086,0.0,9.325547621750077e-06,0.0,7.4
48.25,0.09006208600700362,33.70853674235391,0.0,1.0598136892007449e-05,0.0,7.4
48.5,0.08710597441201941,30.680851810945505,0.0,1.0331072986136798e-05,0.0,7.4
48.75,0.08778397691996462,31.263218595320243,0.0,1.0119684646384308e-05,0.0,7.4
49.0,0.08968413480530792,31.114551712118654,0.0,1.0063409837068603e-05,0.0,7.4
49.25,0.0892030740089898,33.86673506494553,0.0,1.073157124989828e-05,0.0,7.4
49.5,0.08516407351289673,30.691256060019565,0.0,9.76415211077007e-06,0.0,7.4
49.75,0.08006150745179487,33.22309905039526,0.0,9.822337782691759e-06,0.0,7.4
50.0,0.08049044366783999,34.67313830898409,0.0,1.0707463580576014e-05,0.0,7.4
50.25,0.0817396294488423,30.282117780572225,0.0,9.379633137809236e-06,0.0,7.4
50.5,0.08388197827442431,30.24511364467622,0.0,9.880518257852742e-06,0.0,7.4
50.75,0.08776958705276552,34.57893816005064,0.0,9.293390683277618e-06,0.0,7.4
51.0,0.08831862138041886,31.077981933872273,0.0,9.782034009217897e-06,0.0,7.4
51.25,0.0859919594511773,33.59292922539089,0.0,9.87876693889356e-06,0.0,7.4
51.5,0.0814706965557607,30.419389583713013,0.0,1.0033528967127286e-05,0.0,7.4
51.75,0.08845585925190215,33.540331538429186,0.0,9.757639698218467e-06,0.0,7.4
52.0,0.0888430473877948,34.958119638591334,0.0,1.0046840055272462e-05,0.0,7.4
52.25,0.07975659957271924,32.85336904030379,0.0,9.274580711463243e-06,0.0,7.4
52.5,0.0800192123396025,33.483526472211,0.0,1.0356149467009572e-05,0.0,7.4
52.75,0.07927673558557984,32.047821603343394,0.0,9.55439667726967e-06,0.0,7.4
53.0,0.08619835521814301,31.16343017020676,0.0,1.058963857456509e-05,0.0,7.4
53.25,0.08506521354344747,34.35474417854805,0.0,9.775375936303657e-06,0.0,7.4
53.5,0.08146188278650981,31.26575489695094,0.0,1.0252695723892452e-05,0.0,7.4
53.75,0.09090229371113799,30.90821014883855,0.0,1.0095150937714834e-05,0.0,7.4
54.0,0.08146567377882459,34.842292651538585,0.0,1.0377725323332221e-05,0.0,7.4
54.25,0.09219678451134786,29.886395074274507,0.0,1.0403859815464217e-05,0.0,7.4
54.5,0.09055599705956108,30.136403652383805,0.0,1.0195473129503347e-05,0.0,7.4
54.75,0.0854120888994143,33.773381956910576,0.0,9.81191626463461e-06,0.0,7.4
55.0,0.0939352673269853,31.379495123123398,0.0,1.0801057955626562e-05,0.0,7.4
55.25,0.08234501120676989,29.93976954316599,0.0,1.0826787329591544e-05,0.0,7.4
55.5,0.08504978191355377,31.265749498489505,0.0,9.42469354454031e-06,0.0,7.4
55.75,0.08422640991322014,31.76773692490389,0.0,1.0108744762374466e-05,0.0,7.4
56.0,0.08307283817704823,31.159167456632623,0.0,9.318204421345146e-06,0.0,7.4
56.25,0.08318882267587709,32.015388535270645,0.0,9.625284105190942e-06,0.0,7.4
56.5,0.08832316866545536,29.512820083746117,0.0,1.0063770208544158e-05,0.0,7.4
56.75,0.0833766080351469,33.26745002385942,0.0,1.0697218744391139e-05,0.0,7.4
57.0,0.08551575050316026,32.20951092750533,0.0,1.0424481074026786e-05,0.0,7.4
57.25,0.08998216596245288,32.13698076234305,0.0,1.0058049579128815e-05,0.0,7.4
57.5,0.08892951537031256,31.247344165807426,0.0,9.501577157553527e-06,0.0,7.4
57.75,0.08414779096612084,31.108484980596543,0.0,9.260913919010036e-06,0.0,7.4
58.0,0.09198833309475554,30.802647511080796,0.0,1.0683341022419694e-05,0.0,7.4
58.25,0.09124084814860309,28.84670860439416,0.0,1.071176937269757e-05,0.0,7.4
58.5,0.09624714041183415,29.281438752370363,0.0,9.552765678693025e-06,0.0,7.4
58.75,0.0865499755485437,29.29886087218601,0.0,9.796183101265968e-06,0.0,7.4
59.0,0.09660201892801727,32.927253539634584,0.0,1.0274918034593728e-05,0.0,7.4
59.25,0.0976162831072972,33.39665179111338,0.0,9.338877986001562e-06,0.0,7.4
59.5,0.09312646071835182,29.750861194905493,0.0,9.490820079173869e-06,0.0,7.4
59.75,0.08819876602619266,29.429323477819757,0.0,9.572990791374474e-06,0.0,7.4
60.0,0.08696225743265171,29.36926071849621,0.0,1.0829977734453195e-05,0.0,7.4
60.25,0.09339206951484325,31.07240436027338,0.0,9.812084476280441e-06,0.0,7.4
60.5,0.09593189224581952,28.906276672918416,0.0,1.0799859501355292e-05,0.0,7.4
60.75,0.08657621512941202,32.716831911414836,0.0,1.0553897954739245e-05,0.0,7.4
61.0,0.08941579676902797,29.621324864288948,0.0,1.0385441718778497e-05,0.0,7.4
61.25,0.0873414212748199,29.027312992261614,0.0,1.081970492285218e-05,0.0,7.4
61.5,0.0877648252451248,30.607912819435445,0.0,9.826755582988502e-06,0.0,7.4
61.75,0.09769840790839295,30.093624236445105,0.0,1.0448025435000816e-05,0.0,7.4
62.0,0.08889194884247364,29.64286378893789,0.0,9.354267770877612e-06,0.0,7.4
62.25,0.0990995568424577,28.484445628264325,0.0,9.479700627527686e-06,0.0,7.4
62.5,0.09630050216989004,28.000389959365574,0.0,9.60826726659748e-06,0.0,7.4
62.75,0.09484962136435161,31.458665219019764,0.0,9.345052451043025e-06,0.0,7.4
63.0,0.09098020950426547,28.875825103192895,0.0,1.0357751208030498e-05,0.0,7.4
63.25,0.08813087349219012,27.44694194546144,0.0,1.0142356707235092e-05,0.0,7.4
63.5,0.09514415693451732,31.563655925087687,0.0,9.729940261596821e-06,0.0,7.4
63.75,0.08867565368172532,29.48498333491723,0.0,1.0376693126144237e-05,0.0,7.4
64.0,0.09515937325690549,28.366380351497362,0.0,1.0422689276486287e-05,0.0,7.4
64.25,0.0880774431078127,30.121097843008826,0.0,9.999046979074126e-06,0.0,7.4
64.5,0.09546219638776267,29.564132331429775,0.0,9.802760996037186e-06,0.0,7.4
64.75,0.09020908018726242,27.93294781779034,0.0,9.560238847049465e-06,0.0,7.4
65.0,0.092994946932844,30.745880443548206,0.0,1.0406270263004903e-05,0.0,7.4
65.25,0.09947666898010024,28.091466667952194,0.0,9.723793586787877e-06,0.0,7.4
65.5,0.09977318358746752,29.816405582972052,0.0,1.0195910163458759e-05,0.0,7.4
65.75,0.10277787522197067,27.590564881346296,0.0,1.0421910919269755e-05,0.0,7.4
66.0,0.09386420871978654,30.87947814660054,0.0,1.0740005944306271e-05,0.0,7.4
66.25,0.09934413319049061,29.51285718986376,0.0,9.890311290017865e-06,0.0,7.4
66.5,0.09200170259111701,28.954516931937597,0.0,9.49999557687871e-06,0.0,7.4
66.75,0.096183134694909,26.621125177660907,0.0,1.0817781708630296e-05,0.0,7.4
67.0,0.1016115051002895,26.57086208902637,0.0,9.570483554252583e-06,0.0,7.4
67.25,0.10369524608729827,28.72481907367541,0.0,1.0188968366178832e-05,0.0,7.4
67.5,0.09558898392468468,28.72440642684742,0.0,9.272674080971556e-06,0.0,7.4
67.75,0.10249308455988954,28.30987679499492,0.0,9.538873353239558e-06,0.0,7.4
68.0,0.09508600248072974,26.862749775631293,0.0,1.0698407876304746e-05,0.0,7.4
68.25,0.09248620500389193,27.618887291081528,0.0,1.0305087592070475e-05,0.0,7.4
68.5,0.1012405162464649,29.15655234234971,0.0,9.680518009140532e-06,0.0,7.4
68.75,0.09185267651258348,29.108644434508122,0.0,1.0052470146252145e-05,0.0,7.4
69.0,0.1056327661017072,27.831784760618408,0.0,1.0127736399466667e-05,0.0,7.4
69.25,0.09693524596236493,28.8775939698886,0.0,1.0608950059853136e-05,0.0,7.4
69.5,0.0964952612927913,26.261660870764953,0.0,1.047453408996681e-05,0.0,7.4
69.75,0.09932950802817758,29.64882588619097,0.0,9.311692197805923e-06,0.0,7.4
70.0,0.09709198603358866,25.994316555441337,0.0,1.0240988469923267e-05,0.0,7.4
70.25,0.10080999515325699,27.429566052681484,0.0,9.562943158840836e-06,0.0,7.4
70.5,0.09418034518567923,26.833633637908807,0.0,1.069363821669418e-05,0.0,7.4
70.75,0.09351949326241339,27.005847284544995,0.0,1.0366057268141478e-05,0.0,7.4
71.0,0.09790613178454734,26.69352224119245,0.0,1.0247875295293079e-05,0.0,7.4
71.25,0.0924488979037268,26.155970581564222,0.0,9.39612900534732e-06,0.0,7.4
71.5,0.09384543930447156,28.233360768386998,0.0,1.0343119620598055e-05,0.0,7.4
71.75,0.09166193664723736,27.02228797332601,0.0,9.931640210863364e-06,0.0,7.4
72.0,0.09866247936024233,25.853300740761785,0.0,9.883568956061787e-06,0.0,7.4
72.25,0.10124820227061629,26.351325856740754,0.0,1.0618053683030266e-05,0.0,7.4
72.5,0.09876888344560993,29.526096201064437,0.0,1.036137354984316e-05,0.0,7.4
72.75,0.09614853786554094,26.027946484969377,0.0,1.0196053857511868e-05,0.0,7.4
73.0,0.10016836480203913,26.26583495187373,0.0,9.666557276301492e-06,0.0,7.4
73.25,0.10629577469296043,26.563045340352332,0.0,9.290002204953397e-06,0.0,7.4
73.5,0.10435526253251907,26.41822006117567,0.0,1.0563633845990326e-05,0.0,7.4
73.75,0.09678459878475097,26.85176403079687,0.0,1.0522633029455025e-05,0.0,7.4
74.0,0.10293057454774483,27.471652391140907,0.0,1.0332049694863308e-05,0.0,7.4
74.25,0.10370152812418687,26.247717316323147,0.0,1.0522766977219196e-05,0.0,7.4
74.5,0.09731386706074309,26.524376832739854,0.0,9.70419914805351e-06,0.0,7.4
74.75,0.09255823614082671,28.991701953644235,0.0,9.283391845037362e-06,0.0,7.4
75.0,0.09838343998932274,28.855016224007677,0.0,9.614740093387038e-06,0.0,7.4
75.25,0.10235277228141819,28.34653205288749,0.0,9.623418498456144e-06,0.0,7.4
75.5,0.09552208962111938,27.94200942159594,0.0,1.039598379094961e-05,0.0,7.4
75.75,0.09779052045617716,26.95499432092741,0.0,1.0350183319607322e-05,0.0,7.4
76.0,0.10713731233911392,26.77738104659787,0.0,1.0588117990765947e-05,0.0,7.4
76.25,0.10203721589264547,27.577247726095425,0.0,9.338996503053254e-06,0.0,7.4
76.5,0.1009521915722152,27.644780463040682,0.0,9.72603797024563e-06,0.0,7.4
76.75,0.09325393901765766,25.411684490108943,0.0,1.0430368672001153e-05,0.0,7.4
77.0,0.10065042086322781,26.499562256883046,0.0,9.952294729461564e-06,0.0,7.4
77.25,0.10283194250549173,29.278833069627336,0.0,1.0020399615072955e-05,0.0,7.4
77.5,0.1081326905175909,29.320446756206884,0.0,9.714496607893961e-06,0.0,7.4
77.75,0.09855097330618301,25.514260313765607,0.0,1.0561071203718849e-05,0.0,7.4
78.0,0.09927423329534085,25.557259870303575,0.0,9.795570434770456e-06,0.0,7.4
78.25,0.10619416869674608,25.69997920069094,0.0,1.001987716685499e-05,0.0,7.4
